R_i_min,beta_legs,model_confidence_threshold,TCS_threshold,TP,FP,FN
70.000, 1.000, 15.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 20.000, 1.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 10.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 20.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 30.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 40.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 50.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 60.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 70.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 75.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 80.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 85.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 90.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 100.000, 153.000, 29.000, 436.000
70.000, 1.000, 20.000, 200.000, 150.000, 29.000, 439.000
70.000, 1.000, 20.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 25.000, 1.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 10.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 20.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 30.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 40.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 50.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 60.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 70.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 75.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 80.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 85.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 90.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 100.000, 153.000, 28.000, 436.000
70.000, 1.000, 25.000, 200.000, 150.000, 28.000, 439.000
70.000, 1.000, 25.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 30.000, 1.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 10.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 20.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 30.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 40.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 50.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 60.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 70.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 75.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 80.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 85.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 90.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 100.000, 153.000, 28.000, 436.000
70.000, 1.000, 30.000, 200.000, 150.000, 28.000, 439.000
70.000, 1.000, 30.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 35.000, 1.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 10.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 20.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 30.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 40.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 50.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 60.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 70.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 75.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 80.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 85.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 90.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 100.000, 153.000, 28.000, 436.000
70.000, 1.000, 35.000, 200.000, 150.000, 28.000, 439.000
70.000, 1.000, 35.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 40.000, 1.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 10.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 20.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 30.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 40.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 50.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 60.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 70.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 75.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 80.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 85.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 90.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 100.000, 153.000, 28.000, 436.000
70.000, 1.000, 40.000, 200.000, 150.000, 28.000, 439.000
70.000, 1.000, 40.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 45.000, 1.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 10.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 20.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 30.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 40.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 50.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 60.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 70.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 75.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 80.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 85.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 90.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 100.000, 153.000, 28.000, 436.000
70.000, 1.000, 45.000, 200.000, 150.000, 28.000, 439.000
70.000, 1.000, 45.000, 700.000, 54.000, 13.000, 535.000
70.000, 1.000, 50.000, 1.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 10.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 20.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 30.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 40.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 50.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 60.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 70.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 75.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 80.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 85.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 90.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 100.000, 153.000, 27.000, 436.000
70.000, 1.000, 50.000, 200.000, 150.000, 27.000, 439.000
70.000, 1.000, 50.000, 700.000, 54.000, 12.000, 535.000
70.000, 1.000, 55.000, 1.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 10.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 20.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 30.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 40.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 50.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 60.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 70.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 75.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 80.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 85.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 90.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 100.000, 153.000, 27.000, 436.000
70.000, 1.000, 55.000, 200.000, 150.000, 27.000, 439.000
70.000, 1.000, 55.000, 700.000, 54.000, 12.000, 535.000
70.000, 1.000, 60.000, 1.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 10.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 20.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 30.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 40.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 50.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 60.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 70.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 75.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 80.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 85.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 90.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 100.000, 153.000, 25.000, 436.000
70.000, 1.000, 60.000, 200.000, 150.000, 25.000, 439.000
70.000, 1.000, 60.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 65.000, 1.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 10.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 20.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 30.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 40.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 50.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 60.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 70.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 75.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 80.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 85.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 90.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 100.000, 153.000, 25.000, 436.000
70.000, 1.000, 65.000, 200.000, 150.000, 25.000, 439.000
70.000, 1.000, 65.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 70.000, 1.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 10.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 20.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 30.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 40.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 50.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 60.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 70.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 75.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 80.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 85.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 90.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 100.000, 153.000, 25.000, 436.000
70.000, 1.000, 70.000, 200.000, 150.000, 25.000, 439.000
70.000, 1.000, 70.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 75.000, 1.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 10.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 20.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 30.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 40.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 50.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 60.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 70.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 75.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 80.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 85.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 90.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 100.000, 153.000, 25.000, 436.000
70.000, 1.000, 75.000, 200.000, 150.000, 25.000, 439.000
70.000, 1.000, 75.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 80.000, 1.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 10.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 20.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 30.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 40.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 50.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 60.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 70.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 75.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 80.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 85.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 90.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 100.000, 153.000, 25.000, 436.000
70.000, 1.000, 80.000, 200.000, 150.000, 25.000, 439.000
70.000, 1.000, 80.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 85.000, 1.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 10.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 20.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 30.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 40.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 50.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 60.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 70.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 75.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 80.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 85.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 90.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 100.000, 153.000, 25.000, 436.000
70.000, 1.000, 85.000, 200.000, 150.000, 25.000, 439.000
70.000, 1.000, 85.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 90.000, 1.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 10.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 20.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 30.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 40.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 50.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 60.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 70.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 75.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 80.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 85.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 90.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 100.000, 153.000, 22.000, 436.000
70.000, 1.000, 90.000, 200.000, 150.000, 22.000, 439.000
70.000, 1.000, 90.000, 700.000, 54.000, 11.000, 535.000
70.000, 1.000, 95.000, 1.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 10.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 20.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 30.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 40.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 50.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 60.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 70.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 75.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 80.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 85.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 90.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 100.000, 152.000, 22.000, 437.000
70.000, 1.000, 95.000, 200.000, 149.000, 22.000, 440.000
70.000, 1.000, 95.000, 700.000, 53.000, 11.000, 536.000
70.000, 1.000, 100.000, 1.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 10.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 20.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 30.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 40.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 50.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 60.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 70.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 75.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 80.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 85.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 90.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 100.000, 43.000, 3.000, 546.000
70.000, 1.000, 100.000, 200.000, 41.000, 3.000, 548.000
70.000, 1.000, 100.000, 700.000, 18.000, 2.000, 571.000
